2023-04-06 15:14:03,792 - INFO - ——————程序运行开始——————
2023-04-06 15:14:03,792 - INFO - ——————————————————————
2023-04-06 15:14:03,792 - INFO - ——————输出训练参数——————
2023-04-06 15:14:03,793 - INFO - Batch_size：12
2023-04-06 15:14:03,793 - INFO - Epochs：1
2023-04-06 15:14:03,793 - INFO - Learning_rate：2e-05
2023-04-06 15:14:03,793 - INFO - max_seq_length：256
2023-04-06 15:14:03,793 - INFO - num_labels：2
2023-04-06 15:14:03,793 - INFO - ——————————————————————
2023-04-06 15:14:03,833 - INFO - GPU is available
2023-04-06 15:14:04,878 - INFO - 谣言数据总量为：1538
2023-04-06 15:14:04,878 - INFO - 非谣言数据总量为：1849
2023-04-06 15:14:04,900 - INFO - 数据文本生成成功！
2023-04-06 15:14:04,925 - INFO - 成功划分训练集和测试集！
2023-04-06 15:14:05,011 - INFO - 成功划分训练集和测试集！
2023-04-06 15:14:44,005 - INFO - ————————————————模型测试开始————————————————
2023-04-06 15:14:44,006 - INFO - 输入实际标签为：[0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0]
2023-04-06 15:14:44,509 - INFO - 输入预测标签为：[0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0]
2023-04-06 15:14:44,512 - INFO - 输入实际标签为：[1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1]
2023-04-06 15:14:44,692 - INFO - 输入预测标签为：[1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1]
2023-04-06 15:14:44,693 - INFO - 输入实际标签为：[1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0]
2023-04-06 15:14:44,873 - INFO - 输入预测标签为：[1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0]
2023-04-06 15:14:44,875 - INFO - 输入实际标签为：[1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1]
2023-04-06 15:14:45,054 - INFO - 输入预测标签为：[1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1]
2023-04-06 15:14:45,055 - INFO - 输入实际标签为：[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]
2023-04-06 15:14:45,236 - INFO - 输入预测标签为：[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]
2023-04-06 15:14:45,237 - INFO - 输入实际标签为：[1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1]
2023-04-06 15:14:45,421 - INFO - 输入预测标签为：[1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1]
2023-04-06 15:14:45,422 - INFO - 输入实际标签为：[1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]
2023-04-06 15:14:45,605 - INFO - 输入预测标签为：[1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]
2023-04-06 15:14:45,606 - INFO - 输入实际标签为：[0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1]
2023-04-06 15:14:45,786 - INFO - 输入预测标签为：[0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1]
2023-04-06 15:14:45,787 - INFO - 输入实际标签为：[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1]
2023-04-06 15:14:45,968 - INFO - 输入预测标签为：[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1]
2023-04-06 15:14:45,969 - INFO - 输入实际标签为：[0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1]
