2023-04-07 20:16:44,905 - INFO - ——————程序运行开始——————
2023-04-07 20:16:44,905 - INFO - ——————————————————————
2023-04-07 20:16:44,905 - INFO - ——————输出训练参数——————
2023-04-07 20:16:44,905 - INFO - Batch_size：12
2023-04-07 20:16:44,906 - INFO - Epochs：2
2023-04-07 20:16:44,906 - INFO - Learning_rate：2e-05
2023-04-07 20:16:44,906 - INFO - max_seq_length：256
2023-04-07 20:16:44,906 - INFO - num_labels：2
2023-04-07 20:16:44,906 - INFO - ——————输出数据信息——————
2023-04-07 20:16:45,919 - INFO - GPU is available
2023-04-07 20:16:45,950 - INFO - 数据集总数：13548 条
2023-04-07 20:16:45,950 - INFO - 谣言总数：6152 条
2023-04-07 20:16:45,950 - INFO - 非谣言总数：7396 条
2023-04-07 20:16:46,014 - INFO - 成功划分训练集和测试集！
2023-04-07 20:16:46,014 - INFO - 训练集：12193 条
2023-04-07 20:16:46,014 - INFO - 测试集：1355 条
2023-04-07 20:16:47,028 - DEBUG - Building prefix dict from the default dictionary ...
2023-04-07 20:16:47,029 - DEBUG - Loading model from cache C:\Users\zjf\AppData\Local\Temp\jieba.cache
2023-04-07 20:16:47,604 - DEBUG - Loading model cost 0.576 seconds.
2023-04-07 20:16:47,605 - DEBUG - Prefix dict has been built successfully.
2023-04-07 20:17:19,908 - INFO - ————————————————模型测试开始————————————————
2023-04-07 20:17:19,909 - INFO - 输入实际标签为：[1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0]
2023-04-07 20:17:20,516 - INFO - 输入预测标签为：[1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0]
2023-04-07 20:17:20,517 - INFO - 输入实际标签为：[0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1]
2023-04-07 20:17:20,697 - INFO - 输入预测标签为：[0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1]
2023-04-07 20:17:20,698 - INFO - 输入实际标签为：[1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1]
2023-04-07 20:17:20,879 - INFO - 输入预测标签为：[1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1]
2023-04-07 20:17:20,880 - INFO - 输入实际标签为：[1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1]
2023-04-07 20:17:21,060 - INFO - 输入预测标签为：[1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1]
2023-04-07 20:17:21,061 - INFO - 输入实际标签为：[1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1]
2023-04-07 20:17:21,240 - INFO - 输入预测标签为：[1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1]
2023-04-07 20:17:21,241 - INFO - 输入实际标签为：[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2023-04-07 20:17:21,429 - INFO - 输入预测标签为：[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2023-04-07 20:17:21,430 - INFO - 输入实际标签为：[1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0]
2023-04-07 20:17:21,611 - INFO - 输入预测标签为：[1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0]
2023-04-07 20:17:21,613 - INFO - 输入实际标签为：[0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0]
2023-04-07 20:17:21,792 - INFO - 输入预测标签为：[0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0]
2023-04-07 20:17:21,793 - INFO - 输入实际标签为：[1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0]
2023-04-07 20:17:21,972 - INFO - 输入预测标签为：[1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0]
2023-04-07 20:17:21,973 - INFO - 输入实际标签为：[1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1]
2023-04-07 20:17:22,154 - INFO - 输入预测标签为：[1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1]
2023-04-07 20:17:22,155 - INFO - 输入实际标签为：[1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1]
2023-04-07 20:17:22,340 - INFO - 输入预测标签为：[1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1]
2023-04-07 20:17:22,341 - INFO - 输入实际标签为：[0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0]
2023-04-07 20:17:22,524 - INFO - 输入预测标签为：[0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0]
2023-04-07 20:17:22,525 - INFO - 输入实际标签为：[0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0]
2023-04-07 20:17:22,707 - INFO - 输入预测标签为：[0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0]
2023-04-07 20:17:22,708 - INFO - 输入实际标签为：[1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1]
2023-04-07 20:17:22,889 - INFO - 输入预测标签为：[1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1]
2023-04-07 20:17:22,890 - INFO - 输入实际标签为：[1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1]
2023-04-07 20:17:23,071 - INFO - 输入预测标签为：[1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1]
2023-04-07 20:17:23,072 - INFO - 输入实际标签为：[0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1]
2023-04-07 20:17:23,254 - INFO - 输入预测标签为：[0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1]
2023-04-07 20:17:23,255 - INFO - 输入实际标签为：[1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1]
2023-04-07 20:17:23,437 - INFO - 输入预测标签为：[1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1]
2023-04-07 20:17:23,438 - INFO - 输入实际标签为：[0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0]
2023-04-07 20:17:23,621 - INFO - 输入预测标签为：[0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0]
2023-04-07 20:17:23,622 - INFO - 输入实际标签为：[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1]
